countyFIPS,County Name,State,COVID Cases,COVID Deaths,Population,COVID Cases per 100k,COVID Deaths per 100k
37107,Lenoir County,NC,1489,39,55949,2661.35,69.71
37109,Lincoln County,NC,2465,16,86111,2862.58,18.58
37113,Macon County,NC,768,5,35858,2141.78,13.94
37115,Madison County,NC,242,1,21755,1112.39,4.6
37117,Martin County,NC,660,16,22440,2941.18,71.3
37111,McDowell County,NC,1354,32,45756,2959.17,69.94
37119,Mecklenburg County,NC,34166,384,1110356,3077.03,34.58
37121,Mitchell County,NC,230,4,14964,1537.02,26.73
37123,Montgomery County,NC,1199,38,27173,4412.47,139.84
37125,Moore County,NC,2290,40,100880,2270.02,39.65
37127,Nash County,NC,3451,72,94298,3659.67,76.35
37129,New Hanover County,NC,5367,37,234473,2288.96,15.78
37131,Northampton County,NC,572,19,19483,2935.89,97.52
37133,Onslow County,NC,3384,28,197938,1709.63,14.15
37135,Orange County,NC,3122,58,148476,2102.7,39.06
37137,Pamlico County,NC,322,2,12726,2530.25,15.72
37139,Pasquotank County,NC,880,35,39824,2209.72,87.89
37141,Pender County,NC,1406,12,63060,2229.62,19.03
37143,Perquimans County,NC,249,4,13463,1849.51,29.71
37145,Person County,NC,688,10,39490,1742.21,25.32
37147,Pitt County,NC,6242,38,180742,3453.54,21.02
37149,Polk County,NC,400,11,20724,1930.13,53.08
37151,Randolph County,NC,3883,62,143667,2702.78,43.16
37153,Richmond County,NC,1448,27,44829,3230.05,60.23
37155,Robeson County,NC,6082,95,130625,4656.08,72.73
37157,Rockingham County,NC,2076,19,91010,2281.07,20.88
37159,Rowan County,NC,4194,115,142088,2951.69,80.94
37161,Rutherford County,NC,1782,53,67029,2658.55,79.07
37163,Sampson County,NC,2807,31,63531,4418.32,48.8
37165,Scotland County,NC,1653,23,34823,4746.86,66.05
37167,Stanly County,NC,2457,60,62806,3912.05,95.53
37169,Stokes County,NC,701,10,45591,1537.58,21.93
37171,Surry County,NC,1906,29,71783,2655.22,40.4
37173,Swain County,NC,273,4,14271,1912.97,28.03
37175,Transylvania County,NC,418,9,34385,1215.65,26.17
37177,Tyrrell County,NC,130,3,4016,3237.05,74.7
37179,Union County,NC,5987,63,239859,2496.05,26.27
37181,Vance County,NC,1224,47,44535,2748.4,105.53
37183,Wake County,NC,21409,270,1111761,1925.68,24.29
37185,Warren County,NC,476,7,19731,2412.45,35.48
37187,Washington County,NC,262,8,11580,2262.52,69.08
37189,Watauga County,NC,1418,5,56177,2524.16,8.9
37191,Wayne County,NC,4646,79,123131,3773.22,64.16
37193,Wilkes County,NC,1804,37,68412,2636.96,54.08
37195,Wilson County,NC,3081,63,81801,3766.46,77.02
37197,Yadkin County,NC,1062,9,37667,2819.44,23.89
37199,Yancey County,NC,332,0,18069,1837.4,0.0
38001,Adams County,ND,90,0,2216,4061.37,0.0
38003,Barnes County,ND,404,1,10415,3879.02,9.6
38005,Benson County,ND,547,10,6832,8006.44,146.37
38007,Billings County,ND,33,0,928,3556.03,0.0
38009,Bottineau County,ND,335,17,6282,5332.7,270.61
38011,Bowman County,ND,146,2,3024,4828.04,66.14
38013,Burke County,ND,86,1,2115,4066.19,47.28
38015,Burleigh County,ND,7313,79,95626,7647.5,82.61
38017,Cass County,ND,9748,87,181923,5358.31,47.82
38019,Cavalier County,ND,105,1,3762,2791.07,26.58
38021,Dickey County,ND,329,6,4872,6752.87,123.15
38023,Divide County,ND,70,1,2264,3091.87,44.17
38025,Dunn County,ND,216,5,4424,4882.46,113.02
38027,Eddy County,ND,216,3,2287,9444.69,131.18
38029,Emmons County,ND,286,9,3241,8824.44,277.69
38031,Foster County,ND,202,2,3210,6292.83,62.31
38033,Golden Valley County,ND,118,0,1761,6700.74,0.0
38035,Grand Forks County,ND,4520,22,69451,6508.19,31.68
38037,Grant County,ND,83,4,2274,3649.96,175.9
38039,Griggs County,ND,105,1,2231,4706.41,44.82
38041,Hettinger County,ND,139,2,2499,5562.22,80.03
38043,Kidder County,ND,109,2,2480,4395.16,80.65
38045,LaMoure County,ND,215,11,4046,5313.89,271.87
38047,Logan County,ND,130,3,1850,7027.03,162.16
38049,McHenry County,ND,222,14,5745,3864.23,243.69
38051,McIntosh County,ND,174,5,2497,6968.36,200.24
38053,McKenzie County,ND,583,4,15024,3880.46,26.62
38055,McLean County,ND,641,10,9450,6783.07,105.82
38057,Mercer County,ND,518,3,8187,6327.1,36.64
38059,Morton County,ND,2489,54,31364,7935.85,172.17
38061,Mountrail County,ND,563,9,10545,5339.02,85.35
38063,Nelson County,ND,170,3,2879,5904.83,104.2
38065,Oliver County,ND,86,2,1959,4389.99,102.09
38067,Pembina County,ND,246,0,6801,3617.12,0.0
38069,Pierce County,ND,141,1,3975,3547.17,25.16
38071,Ramsey County,ND,583,4,11519,5061.2,34.73
38073,Ransom County,ND,215,3,5218,4120.35,57.49
38075,Renville County,ND,117,2,2327,5027.93,85.95
38077,Richland County,ND,525,4,16177,3245.35,24.73
38079,Rolette County,ND,472,9,14176,3329.57,63.49
38081,Sargent County,ND,138,2,3898,3540.28,51.31
38083,Sheridan County,ND,57,1,1315,4334.6,76.05
38085,Sioux County,ND,274,5,4230,6477.54,118.2
38087,Slope County,ND,15,0,750,2000.0,0.0
38089,Stark County,ND,2438,34,31489,7742.39,107.97
38091,Steele County,ND,65,1,1890,3439.15,52.91
38093,Stutsman County,ND,1001,8,20704,4834.81,38.64
38095,Towner County,ND,122,5,2189,5573.32,228.41
38097,Traill County,ND,346,5,8036,4305.62,62.22
38099,Walsh County,ND,595,2,10641,5591.58,18.8
38101,Ward County,ND,3422,54,67641,5059.06,79.83
38103,Wells County,ND,186,0,3834,4851.33,0.0
38105,Williams County,ND,1967,18,37589,5232.91,47.89
39001,Adams County,OH,270,6,27698,974.8,21.66
39003,Allen County,OH,2580,80,102351,2520.74,78.16
39005,Ashland County,OH,511,9,53484,955.43,16.83
39007,Ashtabula County,OH,890,48,97241,915.25,49.36
39009,Athens County,OH,1388,2,65327,2124.7,3.06
39011,Auglaize County,OH,1279,19,45656,2801.38,41.62
39013,Belmont County,OH,885,27,67006,1320.78,40.29
39015,Brown County,OH,485,3,43432,1116.69,6.91
39017,Butler County,OH,9565,134,383134,2496.52,34.97
39019,Carroll County,OH,265,7,26914,984.62,26.01
39021,Champaign County,OH,475,3,38885,1221.55,7.72
39023,Clark County,OH,2924,57,134083,2180.74,42.51
39025,Clermont County,OH,2961,39,206428,1434.4,18.89
39027,Clinton County,OH,575,13,41968,1370.09,30.98
39029,Columbiana County,OH,2269,88,101883,2227.06,86.37
39031,Coshocton County,OH,417,12,36600,1139.34,32.79
39033,Crawford County,OH,609,8,41494,1467.68,19.28
39035,Cuyahoga County,OH,21777,686,1235072,1763.22,55.54
39037,Darke County,OH,1317,51,51113,2576.64,99.78
39039,Defiance County,OH,607,14,38087,1593.72,36.76
39041,Delaware County,OH,3227,28,209177,1542.71,13.39
39043,Erie County,OH,1274,54,74266,1715.46,72.71
39045,Fairfield County,OH,3097,58,157574,1965.43,36.81
39047,Fayette County,OH,507,10,28525,1777.39,35.06
39049,Franklin County,OH,34517,643,1316756,2621.37,48.83
39051,Fulton County,OH,647,16,42126,1535.87,37.98
39053,Gallia County,OH,334,13,29898,1117.13,43.48
39055,Geauga County,OH,991,50,93649,1058.21,53.39
39057,Greene County,OH,2828,42,168937,1674.0,24.86
39059,Guernsey County,OH,439,8,38875,1129.26,20.58
39061,Hamilton County,OH,19030,349,817473,2327.91,42.69
39063,Hancock County,OH,1284,30,75783,1694.31,39.59
39065,Hardin County,OH,416,14,31365,1326.32,44.64
39067,Harrison County,OH,93,3,15040,618.35,19.95
39069,Henry County,OH,584,17,27006,2162.48,62.95
39071,Highland County,OH,580,9,43161,1343.81,20.85
39073,Hocking County,OH,249,9,28264,880.98,31.84
39075,Holmes County,OH,929,14,43960,2113.28,31.85
39077,Huron County,OH,773,16,58266,1326.67,27.46
39079,Jackson County,OH,539,8,32413,1662.91,24.68
39081,Jefferson County,OH,553,4,65325,846.54,6.12
39083,Knox County,OH,512,17,62322,821.54,27.28
39085,Lake County,OH,2411,60,230149,1047.58,26.07
39087,Lawrence County,OH,1103,28,59463,1854.94,47.09
39089,Licking County,OH,3064,67,176862,1732.42,37.88
39091,Logan County,OH,530,3,45672,1160.45,6.57
39093,Lorain County,OH,3146,91,309833,1015.39,29.37
39095,Lucas County,OH,9086,378,428348,2121.17,88.25
39097,Madison County,OH,1129,16,44731,2523.98,35.77
39099,Mahoning County,OH,4090,287,228683,1788.5,125.5
39101,Marion County,OH,3585,50,65093,5507.5,76.81
39103,Medina County,OH,2197,44,179746,1222.28,24.48
39105,Meigs County,OH,238,12,22907,1038.98,52.39
39107,Mercer County,OH,1761,30,41172,4277.18,72.87
39109,Miami County,OH,2381,61,106987,2225.5,57.02
39111,Monroe County,OH,201,18,13654,1472.1,131.83
39113,Montgomery County,OH,12156,190,531687,2286.31,35.74
39115,Morgan County,OH,104,0,14508,716.85,0.0
39117,Morrow County,OH,474,2,35328,1341.71,5.66
39119,Muskingum County,OH,1096,4,86215,1271.24,4.64
39121,Noble County,OH,239,0,14424,1656.96,0.0
39123,Ottawa County,OH,665,30,40525,1640.96,74.03
39125,Paulding County,OH,295,2,18672,1579.91,10.71
39127,Perry County,OH,432,11,36134,1195.55,30.44
39129,Pickaway County,OH,3243,46,58457,5547.67,78.69
39131,Pike County,OH,384,0,27772,1382.69,0.0
39133,Portage County,OH,1945,68,162466,1197.17,41.85
39135,Preble County,OH,798,18,40882,1951.96,44.03
39137,Putnam County,OH,1341,28,33861,3960.31,82.69
39139,Richland County,OH,1646,26,121154,1358.6,21.46
39141,Ross County,OH,1648,44,76666,2149.58,57.39
39143,Sandusky County,OH,828,22,58518,1414.95,37.6
39145,Scioto County,OH,1057,9,75314,1403.46,11.95
39147,Seneca County,OH,735,14,55178,1332.05,25.37
39149,Shelby County,OH,1093,14,48590,2249.43,28.81
39151,Stark County,OH,4528,186,370606,1221.78,50.19
39153,Summit County,OH,7580,272,541013,1401.08,50.28
39155,Trumbull County,OH,2544,137,197974,1285.02,69.2
39157,Tuscarawas County,OH,1576,38,91987,1713.29,41.31
39159,Union County,OH,902,3,58988,1529.12,5.09
39161,Van Wert County,OH,351,5,28275,1241.38,17.68
39163,Vinton County,OH,129,5,13085,985.86,38.21
39165,Warren County,OH,4921,67,234602,2097.6,28.56
39167,Washington County,OH,461,25,59911,769.47,41.73
39169,Wayne County,OH,1858,73,115710,1605.74,63.09
39171,Williams County,OH,452,4,36692,1231.88,10.9
39173,Wood County,OH,2808,84,130817,2146.51,64.21
39175,Wyandot County,OH,337,13,21772,1547.86,59.71
40001,Adair County,OK,855,11,22194,3852.39,49.56
40003,Alfalfa County,OK,132,0,5702,2314.98,0.0
40005,Atoka County,OK,467,1,13758,3394.39,7.27
40007,Beaver County,OK,99,1,5311,1864.06,18.83
40009,Beckham County,OK,949,11,21859,4341.46,50.32
40011,Blaine County,OK,225,1,9429,2386.26,10.61
40013,Bryan County,OK,1655,14,47995,3448.28,29.17
40015,Caddo County,OK,1187,26,28762,4126.97,90.4
40017,Canadian County,OK,4208,23,148306,2837.38,15.51
40019,Carter County,OK,924,10,48111,1920.56,20.79
40021,Cherokee County,OK,1439,8,48657,2957.44,16.44
40023,Choctaw County,OK,488,2,14672,3326.06,13.63
40025,Cimarron County,OK,40,0,2137,1871.78,0.0
40027,Cleveland County,OK,8726,105,284014,3072.38,36.97
40029,Coal County,OK,119,0,5495,2165.61,0.0
40031,Comanche County,OK,2590,18,120749,2144.95,14.91
40033,Cotton County,OK,110,3,5666,1941.4,52.95
40035,Craig County,OK,649,2,14142,4589.17,14.14
40037,Creek County,OK,1651,39,71522,2308.38,54.53
40039,Custer County,OK,1129,7,29003,3892.7,24.14
40041,Delaware County,OK,1319,28,43009,3066.8,65.1
40043,Dewey County,OK,94,1,4891,1921.9,20.45
40045,Ellis County,OK,30,0,3859,777.4,0.0
40047,Garfield County,OK,2543,28,61056,4165.03,45.86
40049,Garvin County,OK,774,6,27711,2793.11,21.65
40051,Grady County,OK,1692,16,55834,3030.41,28.66
40053,Grant County,OK,114,2,4333,2630.97,46.16
40055,Greer County,OK,159,8,5712,2783.61,140.06
40057,Harmon County,OK,78,0,2653,2940.07,0.0
40059,Harper County,OK,79,2,3688,2142.08,54.23
40061,Haskell County,OK,404,5,12627,3199.49,39.6
40063,Hughes County,OK,422,6,13279,3177.95,45.18
40065,Jackson County,OK,1189,14,24530,4847.13,57.07
40067,Jefferson County,OK,90,0,6002,1499.5,0.0
40069,Johnston County,OK,310,4,11085,2796.57,36.08
40071,Kay County,OK,920,16,43538,2113.1,36.75
40073,Kingfisher County,OK,591,3,15765,3748.81,19.03
40075,Kiowa County,OK,191,3,8708,2193.39,34.45
40077,Latimer County,OK,231,2,10073,2293.26,19.86
40079,Le Flore County,OK,1749,24,49853,3508.31,48.14
40081,Lincoln County,OK,836,22,34877,2397.0,63.08
40083,Logan County,OK,907,2,48011,1889.15,4.17
40085,Love County,OK,292,1,10253,2847.95,9.75
40087,McClain County,OK,1416,14,40474,3498.54,34.59
40089,McCurtain County,OK,1671,41,32832,5089.55,124.88
40091,McIntosh County,OK,526,10,19596,2684.22,51.03
40093,Major County,OK,204,2,7629,2674.01,26.22
40095,Marshall County,OK,295,2,16931,1742.37,11.81
40097,Mayes County,OK,1018,15,41100,2476.89,36.5
40099,Murray County,OK,337,3,14073,2394.66,21.32
40101,Muskogee County,OK,2461,28,67997,3619.28,41.18
40103,Noble County,OK,205,3,11131,1841.7,26.95
40105,Nowata County,OK,272,4,10076,2699.48,39.7
40107,Okfuskee County,OK,582,8,11993,4852.83,66.71
40109,Oklahoma County,OK,24869,232,797434,3118.63,29.09
40111,Okmulgee County,OK,1313,14,38465,3413.49,36.4
40113,Osage County,OK,1427,15,46963,3038.56,31.94
40115,Ottawa County,OK,1300,19,31127,4176.44,61.04
40117,Pawnee County,OK,349,5,16376,2131.17,30.53
40119,Payne County,OK,2917,14,81784,3566.71,17.12
40121,Pittsburg County,OK,1303,21,43654,2984.84,48.11
40123,Pontotoc County,OK,877,5,38284,2290.77,13.06
40125,Pottawatomie County,OK,2326,15,72592,3204.21,20.66
40127,Pushmataha County,OK,298,6,11096,2685.65,54.07
40129,Roger Mills County,OK,92,4,3583,2567.68,111.64
40131,Rogers County,OK,2608,55,92459,2820.71,59.49
40133,Seminole County,OK,847,6,24258,3491.63,24.73
40135,Sequoyah County,OK,1302,14,41569,3132.14,33.68
40137,Stephens County,OK,813,8,43143,1884.43,18.54
40139,Texas County,OK,1849,10,19983,9252.86,50.04
40141,Tillman County,OK,160,4,7250,2206.9,55.17
40143,Tulsa County,OK,22742,214,651552,3490.44,32.84
40145,Wagoner County,OK,1995,31,81289,2454.21,38.14
40147,Washington County,OK,1397,42,51527,2711.2,81.51
40149,Washita County,OK,193,0,10916,1768.05,0.0
40151,Woods County,OK,190,0,8793,2160.81,0.0
40153,Woodward County,OK,1297,6,20211,6417.3,29.69
41001,Baker County,OR,144,3,16124,893.08,18.61
41003,Benton County,OR,465,6,93053,499.72,6.45
41005,Clackamas County,OR,3383,67,418187,808.97,16.02
41007,Clatsop County,OR,257,0,40224,638.92,0.0
41009,Columbia County,OR,280,2,52354,534.82,3.82
41011,Coos County,OR,271,1,64487,420.24,1.55
41013,Crook County,OR,116,4,24404,475.33,16.39
41015,Curry County,OR,62,2,22925,270.45,8.72
41017,Deschutes County,OR,1267,13,197692,640.9,6.58
41019,Douglas County,OR,384,8,110980,346.01,7.21
41021,Gilliam County,OR,17,0,1912,889.12,0.0
41023,Grant County,OR,14,0,7199,194.47,0.0
41025,Harney County,OR,39,0,7393,527.53,0.0
41027,Hood River County,OR,290,1,23382,1240.27,4.28
41029,Jackson County,OR,1911,7,220944,864.93,3.17
41031,Jefferson County,OR,611,10,24658,2477.9,40.55
41033,Josephine County,OR,277,3,87487,316.62,3.43
41035,Klamath County,OR,437,3,68238,640.41,4.4
41037,Lake County,OR,47,0,7869,597.28,0.0
41039,Lane County,OR,2596,28,382067,679.46,7.33
41041,Lincoln County,OR,521,13,49962,1042.79,26.02
41043,Linn County,OR,890,17,129749,685.94,13.1
41045,Malheur County,OR,1985,38,30571,6493.08,124.3
41047,Marion County,OR,6252,112,347818,1797.49,32.2
41049,Morrow County,OR,559,7,11603,4817.72,60.33
41051,Multnomah County,OR,9894,172,812855,1217.19,21.16
41053,Polk County,OR,695,15,86085,807.34,17.42
41055,Sherman County,OR,21,0,1780,1179.78,0.0
41057,Tillamook County,OR,77,0,27036,284.81,0.0
41059,Umatilla County,OR,3481,45,77950,4465.68,57.73
41061,Union County,OR,494,2,26835,1840.88,7.45
41063,Wallowa County,OR,56,2,7208,776.91,27.75
41065,Wasco County,OR,362,16,26682,1356.72,59.97
41067,Washington County,OR,6230,79,601592,1035.59,13.13
41069,Wheeler County,OR,1,0,1332,75.08,0.0
41071,Yamhill County,OR,1043,15,107100,973.86,14.01
42001,Adams County,PA,1184,31,103009,1149.41,30.09
42003,Allegheny County,PA,15940,419,1216045,1310.81,34.46
42005,Armstrong County,PA,786,21,64735,1214.18,32.44
42007,Beaver County,PA,2343,140,163929,1429.28,85.4
42009,Bedford County,PA,462,7,47888,964.75,14.62
42011,Berks County,PA,9648,425,421164,2290.79,100.91
42013,Blair County,PA,1456,32,121829,1195.12,26.27
42015,Bradford County,PA,895,15,60323,1483.68,24.87
42017,Bucks County,PA,10513,626,628270,1673.33,99.64
42019,Butler County,PA,1892,28,187853,1007.17,14.91
42021,Cambria County,PA,1225,9,130192,940.92,6.91
42023,Cameron County,PA,10,0,4447,224.87,0.0
42025,Carbon County,PA,616,31,64182,959.77,48.3
42027,Centre County,PA,4292,19,162385,2643.1,11.7
42029,Chester County,PA,8282,376,524989,1577.56,71.62
42031,Clarion County,PA,245,4,38438,637.39,10.41
42033,Clearfield County,PA,502,7,79255,633.4,8.83
42035,Clinton County,PA,282,7,38632,729.96,18.12
42037,Columbia County,PA,1079,43,64964,1660.92,66.19
42039,Crawford County,PA,585,3,84629,691.25,3.54
42041,Cumberland County,PA,2566,81,253370,1012.75,31.97
42043,Dauphin County,PA,4998,196,278299,1795.91,70.43
42045,Delaware County,PA,14001,771,566747,2470.41,136.04
42047,Elk County,PA,198,2,29910,661.99,6.69
42049,Erie County,PA,2261,40,269728,838.25,14.83
42051,Fayette County,PA,1074,15,129274,830.79,11.6
42053,Forest County,PA,19,1,7247,262.18,13.8
42055,Franklin County,PA,2329,55,155027,1502.32,35.48
42057,Fulton County,PA,95,4,14530,653.82,27.53
42059,Greene County,PA,268,1,36233,739.66,2.76
42061,Huntingdon County,PA,1041,19,45144,2305.95,42.09
42063,Indiana County,PA,1222,17,84073,1453.5,20.22
42065,Jefferson County,PA,226,4,43425,520.44,9.21
42067,Juniata County,PA,248,8,24763,1001.49,32.31
42069,Lackawanna County,PA,3875,219,209674,1848.11,104.45
42071,Lancaster County,PA,9929,479,545724,1819.42,87.77
42073,Lawrence County,PA,957,35,85512,1119.14,40.93
42075,Lebanon County,PA,3215,67,141793,2267.39,47.25
42077,Lehigh County,PA,6863,366,369318,1858.29,99.1
42079,Luzerne County,PA,5624,206,317417,1771.8,64.9
42081,Lycoming County,PA,1004,32,113299,886.15,28.24
42083,McKean County,PA,162,2,40625,398.77,4.92
42085,Mercer County,PA,1146,27,109424,1047.3,24.67
42087,Mifflin County,PA,457,4,46138,990.51,8.67
42089,Monroe County,PA,2081,135,170271,1222.17,79.29
42091,Montgomery County,PA,14421,895,830915,1735.56,107.71
42093,Montour County,PA,311,11,18230,1705.98,60.34
42095,Northampton County,PA,5619,315,305285,1840.58,103.18
42097,Northumberland County,PA,1594,112,90843,1754.68,123.29
42099,Perry County,PA,382,6,46272,825.55,12.97
42101,Philadelphia County,PA,39941,1894,1584064,2521.43,119.57
42103,Pike County,PA,634,23,55809,1136.02,41.21
42105,Potter County,PA,60,1,16526,363.06,6.05
42107,Schuylkill County,PA,2188,97,141359,1547.83,68.62
42109,Snyder County,PA,511,18,40372,1265.73,44.59
42111,Somerset County,PA,474,3,73447,645.36,4.08
42113,Sullivan County,PA,21,1,6066,346.19,16.49
42115,Susquehanna County,PA,420,28,40328,1041.46,69.43
42117,Tioga County,PA,253,3,40591,623.29,7.39
42119,Union County,PA,745,11,44923,1658.39,24.49
42121,Venango County,PA,297,1,50668,586.17,1.97
42123,Warren County,PA,71,1,39191,181.16,2.55
42125,Washington County,PA,2153,37,206865,1040.78,17.89
42127,Wayne County,PA,294,12,51361,572.42,23.36
42129,Westmoreland County,PA,4538,104,348899,1300.66,29.81
42131,Wyoming County,PA,171,8,26794,638.2,29.86
42133,York County,PA,6742,207,449058,1501.37,46.1
44001,Bristol County,RI,558,19,48479,1151.01,39.19
44003,Kent County,RI,2566,120,164292,1561.85,73.04
44005,Newport County,RI,678,5,82082,826.0,6.09
44007,Providence County,RI,23320,950,638931,3649.85,148.69
44009,Washington County,RI,1335,72,125577,1063.09,57.34
45001,Abbeville County,SC,805,17,24527,3282.1,69.31
45003,Aiken County,SC,5140,87,170872,3008.1,50.92
45005,Allendale County,SC,424,7,8688,4880.29,80.57
45007,Anderson County,SC,6051,208,202558,2987.29,102.69
45009,Bamberg County,SC,698,34,14066,4962.32,241.72
45011,Barnwell County,SC,887,25,20866,4250.93,119.81
45013,Beaufort County,SC,6214,93,192122,3234.4,48.41
45015,Berkeley County,SC,6232,95,227907,2734.45,41.68
45017,Calhoun County,SC,515,18,14553,3538.79,123.69
45019,Charleston County,SC,17480,279,411406,4248.84,67.82
45021,Cherokee County,SC,1558,52,57300,2719.02,90.75
45023,Chester County,SC,1265,28,32244,3923.21,86.84
45025,Chesterfield County,SC,1513,46,45650,3314.35,100.77
45027,Clarendon County,SC,1195,68,33745,3541.27,201.51
45029,Colleton County,SC,1292,48,37677,3429.15,127.4
45031,Darlington County,SC,2556,67,66618,3836.8,100.57
45033,Dillon County,SC,1336,48,30479,4383.35,157.49
45035,Dorchester County,SC,4918,102,162809,3020.72,62.65
45037,Edgefield County,SC,939,22,27260,3444.61,80.7
45039,Fairfield County,SC,875,40,22347,3915.51,178.99
45041,Florence County,SC,5720,203,138293,4136.15,146.79
45043,Georgetown County,SC,2403,56,62680,3833.76,89.34
45045,Greenville County,SC,18207,353,523542,3477.66,67.43
45047,Greenwood County,SC,2604,76,70811,3677.39,107.33
45049,Hampton County,SC,772,31,19222,4016.23,161.27
45051,Horry County,SC,12640,233,354081,3569.8,65.8
45053,Jasper County,SC,943,23,30073,3135.7,76.48
45055,Kershaw County,SC,2535,49,66551,3809.11,73.63
45057,Lancaster County,SC,2658,62,98012,2711.91,63.26
45059,Laurens County,SC,1973,62,67493,2923.27,91.86
45061,Lee County,SC,795,36,16828,4724.27,213.93
45063,Lexington County,SC,9265,214,298750,3101.26,71.63
45065,McCormick County,SC,283,7,9463,2990.59,73.97
45067,Marion County,SC,1170,44,30657,3816.42,143.52
45069,Marlboro County,SC,1159,14,26118,4437.55,53.6
45071,Newberry County,SC,1703,54,38440,4430.28,140.48
45073,Oconee County,SC,2547,34,79546,3201.92,42.74
45075,Orangeburg County,SC,3397,131,86175,3941.98,152.02
45077,Pickens County,SC,4670,67,126884,3680.53,52.8
45079,Richland County,SC,17654,274,415759,4246.21,65.9
45081,Saluda County,SC,735,24,20473,3590.09,117.23
45083,Spartanburg County,SC,9414,238,319785,2943.85,74.43
45085,Sumter County,SC,3619,89,106721,3391.09,83.4
45087,Union County,SC,796,18,27316,2914.04,65.9
45089,Williamsburg County,SC,1467,50,30368,4830.74,164.65
45091,York County,SC,7000,107,280979,2491.29,38.08
46003,Aurora County,SD,205,0,2751,7451.84,0.0
46005,Beadle County,SD,1397,15,18453,7570.58,81.29
46007,Bennett County,SD,220,5,3365,6537.89,148.59
46009,Bon Homme County,SD,1016,1,6901,14722.5,14.49
46011,Brookings County,SD,1545,6,35077,4404.6,17.11
46013,Brown County,SD,2220,6,38839,5715.9,15.45
46015,Brule County,SD,317,2,5297,5984.52,37.76
46017,Buffalo County,SD,272,4,1962,13863.4,203.87
46019,Butte County,SD,420,3,10429,4027.23,28.77
46021,Campbell County,SD,82,1,1376,5959.3,72.67
46023,Charles Mix County,SD,438,1,9292,4713.73,10.76
46025,Clark County,SD,145,1,3736,3881.16,26.77
46027,Clay County,SD,877,8,14070,6233.12,56.86
46029,Codington County,SD,1666,15,28009,5948.09,53.55
46031,Corson County,SD,238,2,4086,5824.77,48.95
46033,Custer County,SD,336,3,8972,3744.98,33.44
46035,Davison County,SD,1099,10,19775,5557.52,50.57
46037,Day County,SD,177,2,5424,3263.27,36.87
46039,Deuel County,SD,201,1,4351,4619.63,22.98
46041,Dewey County,SD,404,0,5892,6856.75,0.0
46043,Douglas County,SD,180,5,2921,6162.27,171.17
46045,Edmunds County,SD,154,1,3829,4021.94,26.12
46047,Fall River County,SD,233,6,6713,3470.88,89.38
46049,Faulk County,SD,224,2,2299,9743.37,86.99
46051,Grant County,SD,326,2,7052,4622.8,28.36
46053,Gregory County,SD,254,10,4185,6069.3,238.95
46055,Haakon County,SD,104,2,1899,5476.57,105.32
46057,Hamlin County,SD,225,0,6164,3650.23,0.0
46059,Hand County,SD,150,1,3191,4700.72,31.34
46061,Hanson County,SD,110,1,3453,3185.64,28.96
46063,Harding County,SD,58,0,1298,4468.41,0.0
46065,Hughes County,SD,921,8,17526,5255.05,45.65
46067,Hutchinson County,SD,252,2,7291,3456.32,27.43
46069,Hyde County,SD,51,0,1301,3920.06,0.0
46071,Jackson County,SD,137,3,3344,4096.89,89.71
46073,Jerauld County,SD,169,13,2013,8395.43,645.8
46075,Jones County,SD,34,0,903,3765.23,0.0
46077,Kingsbury County,SD,221,2,4939,4474.59,40.49
46079,Lake County,SD,447,9,12797,3493.01,70.33
46081,Lawrence County,SD,1061,6,25844,4105.4,23.22
46083,Lincoln County,SD,3193,21,61128,5223.47,34.35
46085,Lyman County,SD,294,6,3781,7775.72,158.69
46087,McCook County,SD,302,1,5586,5406.37,17.9
46089,McPherson County,SD,72,0,2379,3026.48,0.0
46091,Marshall County,SD,65,1,4935,1317.12,20.26
46093,Meade County,SD,1040,10,28332,3670.76,35.3
46095,Mellette County,SD,94,1,2061,4560.89,48.52
46097,Miner County,SD,148,2,2216,6678.7,90.25
46099,Minnehaha County,SD,12667,111,193134,6558.66,57.47
46101,Moody County,SD,240,3,6576,3649.64,45.62
46102,Oglala Lakota County,SD,1051,9,14177,7413.42,63.48
46103,Pennington County,SD,4914,49,113775,4319.05,43.07
46105,Perkins County,SD,80,0,2865,2792.32,0.0
46107,Potter County,SD,139,0,2153,6456.11,0.0
46109,Roberts County,SD,388,6,10394,3732.92,57.73
46111,Sanborn County,SD,115,1,2344,4906.14,42.66
46115,Spink County,SD,315,1,6376,4940.4,15.68
46117,Stanley County,SD,101,0,3098,3260.17,0.0
46119,Sully County,SD,45,0,1391,3235.08,0.0
46121,Todd County,SD,511,6,10177,5021.13,58.96
46123,Tripp County,SD,288,2,5441,5293.14,36.76
46125,Turner County,SD,531,18,8384,6333.49,214.69
46127,Union County,SD,807,12,15932,5065.28,75.32
46129,Walworth County,SD,287,10,5435,5280.59,183.99
46135,Yankton County,SD,940,6,22814,4120.28,26.3
46137,Ziebach County,SD,108,2,2756,3918.72,72.57
47001,Anderson County,TN,1869,16,76978,2427.97,20.79
47003,Bedford County,TN,1830,23,49713,3681.13,46.27
47005,Benton County,TN,441,10,16160,2728.96,61.88
47007,Bledsoe County,TN,1047,4,15064,6950.35,26.55
47009,Blount County,TN,3602,41,133088,2706.48,30.81
47011,Bradley County,TN,3754,24,108110,3472.39,22.2
47013,Campbell County,TN,1133,13,39842,2843.73,32.63
